epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
477,2495.63,0.6269,0.33534,0.0084,0.00023,0.90819,0.86983,0.91834,0.70169,0.66491,0.33663,0.01566,3e-05,0.000881443,0.000881443,0.000881443
478,2500.84,0.64853,0.32643,0.00764,0.00026,0.91092,0.86142,0.90632,0.69497,0.63145,0.34515,0.01596,2e-05,0.000879793,0.000879793,0.000879793
479,2505.92,0.5993,0.30872,0.00757,0.00019,0.91998,0.84916,0.90847,0.71705,0.63581,0.37516,0.01602,3e-05,0.000878142,0.000878142,0.000878142
480,2510.93,0.58439,0.3156,0.00721,0.00019,0.89811,0.88506,0.91447,0.73229,0.57483,0.36404,0.01523,2e-05,0.000876492,0.000876492,0.000876492
481,2515.98,0.57777,0.3179,0.00668,0.00019,0.89792,0.88633,0.9182,0.72714,0.5906,0.35753,0.01523,2e-05,0.000874842,0.000874842,0.000874842
482,2521.23,0.5713,0.30755,0.00716,0.00019,0.89617,0.8786,0.91604,0.71103,0.6261,0.36118,0.01604,2e-05,0.000873191,0.000873191,0.000873191
483,2526.45,0.58361,0.31814,0.00662,0.00019,0.92188,0.86026,0.92369,0.74729,0.60089,0.36072,0.01546,2e-05,0.000871541,0.000871541,0.000871541
484,2531.48,0.59,0.31429,0.00719,0.00016,0.92262,0.8822,0.92233,0.73921,0.58758,0.32791,0.01482,2e-05,0.000869891,0.000869891,0.000869891
485,2536.76,0.63575,0.33352,0.0071,0.00025,0.90992,0.86057,0.91146,0.70167,0.73005,0.37654,0.01501,5e-05,0.00086824,0.00086824,0.00086824
486,2542.38,0.65841,0.33794,0.00694,0.00024,0.91632,0.87768,0.92176,0.71737,0.64,0.34944,0.01589,3e-05,0.00086659,0.00086659,0.00086659
487,2547.39,0.64632,0.33044,0.00677,0.00023,0.90002,0.8926,0.91689,0.72129,0.64337,0.36281,0.01489,3e-05,0.00086494,0.00086494,0.00086494
488,2552.67,0.64645,0.31737,0.00658,0.00019,0.9254,0.87068,0.92121,0.75327,0.56794,0.29488,0.01485,2e-05,0.000863289,0.000863289,0.000863289
489,2557.63,0.57183,0.30715,0.00618,0.00017,0.89735,0.88452,0.92459,0.73653,0.60896,0.32361,0.01511,2e-05,0.000861639,0.000861639,0.000861639
490,2562.75,0.59647,0.31223,0.00638,0.0002,0.92209,0.87467,0.92104,0.74844,0.56953,0.33373,0.01483,2e-05,0.000859989,0.000859989,0.000859989
491,2567.7,0.56739,0.28763,0.00639,0.00018,0.87756,0.89177,0.92238,0.73652,0.59031,0.34789,0.01473,2e-05,0.000858338,0.000858338,0.000858338
492,2573.21,0.58842,0.31572,0.00696,0.00022,0.88199,0.8887,0.9246,0.75312,0.56771,0.30717,0.01498,2e-05,0.000856688,0.000856688,0.000856688
493,2578.13,0.5916,0.31674,0.00658,0.00023,0.89621,0.90643,0.92541,0.74509,0.61498,0.32197,0.01565,2e-05,0.000855038,0.000855038,0.000855038
494,2583.16,0.56163,0.30021,0.00666,0.0002,0.89478,0.91263,0.92079,0.74255,0.58467,0.31604,0.01651,2e-05,0.000853387,0.000853387,0.000853387
495,2588.36,0.62277,0.31621,0.00773,0.00018,0.92443,0.86672,0.92315,0.73115,0.68886,0.33946,0.01725,3e-05,0.000851737,0.000851737,0.000851737
496,2593.12,0.63915,0.34449,0.00718,0.00027,0.89516,0.87989,0.91707,0.72497,0.63825,0.37033,0.01668,2e-05,0.000850087,0.000850087,0.000850087
497,2598.28,0.60478,0.33557,0.00731,0.00023,0.88591,0.886,0.91594,0.72601,0.61914,0.38541,0.01661,3e-05,0.000848436,0.000848436,0.000848436
498,2603.76,0.63018,0.35334,0.00747,0.00027,0.88078,0.86447,0.90652,0.72834,0.60111,0.40373,0.01605,2e-05,0.000846786,0.000846786,0.000846786
499,2608.74,0.63897,0.33809,0.00686,0.00026,0.88567,0.87305,0.90347,0.70693,0.64748,0.36251,0.01552,3e-05,0.000845136,0.000845136,0.000845136
500,2613.6,0.64519,0.33521,0.00732,0.0002,0.8844,0.8714,0.90115,0.69314,0.6533,0.34801,0.016,3e-05,0.000843485,0.000843485,0.000843485
501,2618.73,0.60029,0.3156,0.00685,0.00024,0.88481,0.87739,0.90949,0.71655,0.5969,0.33766,0.01543,2e-05,0.000841835,0.000841835,0.000841835
502,2623.93,0.61731,0.32815,0.00678,0.00026,0.87064,0.89608,0.91109,0.7241,0.59239,0.31232,0.01568,2e-05,0.000840185,0.000840185,0.000840185
503,2628.86,0.58169,0.31828,0.00662,0.00021,0.89173,0.89896,0.91489,0.73074,0.56174,0.30597,0.0152,2e-05,0.000838534,0.000838534,0.000838534
504,2634.44,0.5844,0.32595,0.00693,0.00026,0.90659,0.88315,0.92554,0.72696,0.5671,0.30309,0.01474,2e-05,0.000836884,0.000836884,0.000836884
505,2639.72,0.58221,0.31127,0.00796,0.00019,0.90627,0.88173,0.92127,0.74221,0.56283,0.30811,0.0147,2e-05,0.000835234,0.000835234,0.000835234
506,2644.86,0.58731,0.30837,0.00816,0.00022,0.88467,0.89538,0.91117,0.71421,0.5861,0.30748,0.01606,2e-05,0.000833583,0.000833583,0.000833583
507,2649.93,0.60883,0.32582,0.00788,0.00018,0.91858,0.87275,0.91798,0.71195,0.59112,0.30917,0.01545,2e-05,0.000831933,0.000831933,0.000831933
508,2654.68,0.55995,0.30015,0.00784,0.0002,0.89488,0.88089,0.91728,0.72558,0.58582,0.3259,0.01536,2e-05,0.000830283,0.000830283,0.000830283
509,2659.71,0.60275,0.31525,0.00719,0.00021,0.90039,0.88913,0.92331,0.7458,0.59111,0.31468,0.01536,2e-05,0.000828632,0.000828632,0.000828632
510,2664.98,0.55301,0.29864,0.0071,0.0002,0.91857,0.88357,0.91976,0.72986,0.59756,0.32539,0.01566,2e-05,0.000826982,0.000826982,0.000826982
511,2669.95,0.59365,0.31738,0.00763,0.00017,0.9189,0.8653,0.91599,0.72285,0.58808,0.36053,0.01509,2e-05,0.000825332,0.000825332,0.000825332
512,2674.8,0.56798,0.30366,0.00718,0.00022,0.91383,0.89276,0.92743,0.74495,0.59064,0.30211,0.01723,2e-05,0.000823681,0.000823681,0.000823681
513,2680.14,0.57145,0.30154,0.00655,0.00019,0.92605,0.88716,0.92627,0.75418,0.61169,0.30633,0.01644,2e-05,0.000822031,0.000822031,0.000822031
514,2685.33,0.56791,0.28639,0.00706,0.00018,0.90824,0.88735,0.92392,0.74433,0.59016,0.28514,0.01625,2e-05,0.000820381,0.000820381,0.000820381
515,2690.48,0.56583,0.30241,0.00706,0.00019,0.90519,0.88489,0.92001,0.72307,0.61176,0.30504,0.0163,2e-05,0.00081873,0.00081873,0.00081873
516,2695.33,0.60919,0.31086,0.00709,0.0002,0.89748,0.90361,0.92444,0.72129,0.65973,0.30153,0.01726,3e-05,0.00081708,0.00081708,0.00081708
517,2700.28,0.59953,0.3107,0.0071,0.00021,0.88284,0.88953,0.91683,0.71637,0.65694,0.3369,0.01648,3e-05,0.00081543,0.00081543,0.00081543
518,2705.21,0.54859,0.29346,0.00678,0.00017,0.90344,0.90976,0.93086,0.73642,0.62566,0.27926,0.01657,3e-05,0.000813779,0.000813779,0.000813779
519,2710.47,0.56656,0.30919,0.00652,0.00018,0.92719,0.86662,0.93224,0.75684,0.59947,0.29323,0.01582,2e-05,0.000812129,0.000812129,0.000812129
520,2715.8,0.57836,0.29849,0.0066,0.0002,0.91838,0.87881,0.9269,0.75743,0.60572,0.31364,0.01692,2e-05,0.000810479,0.000810479,0.000810479
521,2720.9,0.62276,0.32997,0.00695,0.00028,0.91179,0.87266,0.91614,0.72028,0.6923,0.36381,0.01669,3e-05,0.000808828,0.000808828,0.000808828
522,2726.35,0.57968,0.30379,0.00739,0.00021,0.8913,0.87929,0.92511,0.73969,0.58268,0.31087,0.0162,2e-05,0.000807178,0.000807178,0.000807178
523,2731.39,0.5647,0.29504,0.00697,0.00017,0.9236,0.88314,0.92856,0.74004,0.59717,0.28953,0.01629,2e-05,0.000805528,0.000805528,0.000805528
524,2736.12,0.57624,0.32043,0.00668,0.00023,0.90097,0.90759,0.93196,0.74279,0.59361,0.27777,0.01636,2e-05,0.000803877,0.000803877,0.000803877
525,2741.06,0.57928,0.3103,0.00701,0.00022,0.8833,0.90404,0.91699,0.7225,0.58578,0.31309,0.01727,2e-05,0.000802227,0.000802227,0.000802227
526,2746.13,0.59672,0.31576,0.00663,0.00022,0.90665,0.89703,0.92207,0.73522,0.59645,0.33014,0.01661,2e-05,0.000800577,0.000800577,0.000800577
527,2751.17,0.58895,0.30856,0.00665,0.00021,0.89763,0.89964,0.91857,0.71525,0.58966,0.32765,0.01603,2e-05,0.000798926,0.000798926,0.000798926
528,2756.46,0.58244,0.30464,0.00683,0.00021,0.91044,0.89344,0.92052,0.7185,0.61049,0.30451,0.01654,2e-05,0.000797276,0.000797276,0.000797276
529,2761.13,0.54535,0.29161,0.00628,0.00017,0.89822,0.89822,0.92229,0.73032,0.60169,0.31953,0.01559,2e-05,0.000795626,0.000795626,0.000795626
530,2766.34,0.62979,0.33106,0.00664,0.00032,0.89553,0.91462,0.92657,0.7429,0.61605,0.32145,0.01557,2e-05,0.000793975,0.000793975,0.000793975
531,2771.5,0.59467,0.30324,0.00632,0.00019,0.91483,0.90792,0.9227,0.72154,0.59819,0.29848,0.01529,2e-05,0.000792325,0.000792325,0.000792325
532,2776.65,0.58922,0.31042,0.00649,0.0002,0.91332,0.89113,0.91838,0.71246,0.63013,0.30389,0.01583,2e-05,0.000790675,0.000790675,0.000790675
533,2781.56,0.60473,0.31369,0.0067,0.00028,0.91888,0.89756,0.92019,0.7233,0.59976,0.28574,0.01576,2e-05,0.000789024,0.000789024,0.000789024
534,2786.69,0.61699,0.31659,0.00675,0.00019,0.9081,0.90996,0.92346,0.73776,0.58903,0.2822,0.01539,2e-05,0.000787374,0.000787374,0.000787374
535,2791.63,0.55795,0.30595,0.00683,0.00021,0.91247,0.91002,0.92267,0.74684,0.558,0.28699,0.01482,2e-05,0.000785724,0.000785724,0.000785724
536,2796.88,0.54738,0.29947,0.00631,0.00018,0.91634,0.90394,0.92431,0.76336,0.5749,0.26587,0.01521,2e-05,0.000784073,0.000784073,0.000784073
537,2802.02,0.55982,0.2985,0.00663,0.00019,0.90808,0.90748,0.92375,0.75231,0.60003,0.28801,0.01545,2e-05,0.000782423,0.000782423,0.000782423
538,2806.96,0.59134,0.3098,0.00679,0.00022,0.92538,0.8946,0.92935,0.75166,0.59879,0.28922,0.01559,2e-05,0.000780773,0.000780773,0.000780773
539,2812.43,0.6294,0.34165,0.00706,0.00024,0.92266,0.89616,0.93019,0.73971,0.62235,0.27985,0.01564,2e-05,0.000779122,0.000779122,0.000779122
540,2817.47,0.56814,0.3037,0.00685,0.00019,0.92411,0.89063,0.92881,0.7398,0.59592,0.29886,0.01535,2e-05,0.000777472,0.000777472,0.000777472
541,2822.73,0.58907,0.31829,0.0067,0.00017,0.92047,0.90361,0.92461,0.74464,0.58063,0.27761,0.01488,2e-05,0.000775822,0.000775822,0.000775822
542,2827.76,0.56224,0.28903,0.00668,0.00022,0.91436,0.90463,0.92943,0.74753,0.56664,0.29961,0.01449,2e-05,0.000774171,0.000774171,0.000774171
543,2832.82,0.59838,0.29631,0.00651,0.00017,0.90249,0.89626,0.91921,0.70654,0.62941,0.31795,0.01455,2e-05,0.000772521,0.000772521,0.000772521
544,2838.17,0.61431,0.30549,0.00736,0.00021,0.92866,0.87438,0.92382,0.71646,0.56944,0.28548,0.01404,2e-05,0.000770871,0.000770871,0.000770871
545,2843.48,0.58525,0.31355,0.00706,0.00024,0.88714,0.89551,0.91832,0.71358,0.64739,0.30057,0.01491,4e-05,0.00076922,0.00076922,0.00076922
546,2848.59,0.59796,0.30743,0.00662,0.00026,0.91591,0.88713,0.92239,0.72712,0.62501,0.27892,0.01527,3e-05,0.00076757,0.00076757,0.00076757
547,2853.79,0.64078,0.32734,0.00717,0.00027,0.90852,0.90777,0.92495,0.73737,0.64224,0.28899,0.01609,3e-05,0.00076592,0.00076592,0.00076592
548,2858.7,0.58496,0.31565,0.00707,0.00023,0.90143,0.90866,0.92392,0.74097,0.63447,0.30662,0.01616,2e-05,0.000764269,0.000764269,0.000764269
549,2863.85,0.5945,0.31818,0.00724,0.00022,0.92739,0.89368,0.9293,0.74532,0.61994,0.28145,0.0155,2e-05,0.000762619,0.000762619,0.000762619
550,2869.02,0.56917,0.30219,0.00687,0.00023,0.92225,0.88308,0.92679,0.74374,0.59849,0.27325,0.01565,2e-05,0.000760969,0.000760969,0.000760969
551,2874.37,0.55045,0.28338,0.00679,0.00016,0.92091,0.90361,0.93064,0.76037,0.58615,0.27322,0.01487,2e-05,0.000759318,0.000759318,0.000759318
552,2879.48,0.59049,0.30115,0.00677,0.00022,0.88288,0.90068,0.92527,0.73913,0.58406,0.30782,0.01478,2e-05,0.000757668,0.000757668,0.000757668
553,2885.04,0.55743,0.30316,0.00647,0.00024,0.90853,0.89964,0.93204,0.76111,0.61487,0.29753,0.01444,2e-05,0.000756018,0.000756018,0.000756018
554,2890,0.56306,0.30074,0.00625,0.00015,0.92729,0.87485,0.93156,0.76792,0.56813,0.28423,0.01444,2e-05,0.000754368,0.000754368,0.000754368
555,2895.29,0.58659,0.30825,0.00652,0.00017,0.91603,0.8944,0.92931,0.75236,0.61834,0.29844,0.01444,2e-05,0.000752717,0.000752717,0.000752717
556,2900.37,0.59701,0.31466,0.00647,0.00026,0.91472,0.88923,0.92844,0.75144,0.61487,0.30602,0.01471,2e-05,0.000751067,0.000751067,0.000751067
557,2905.32,0.57079,0.30259,0.00644,0.00019,0.90425,0.8943,0.92628,0.75996,0.59816,0.29306,0.01416,2e-05,0.000749417,0.000749417,0.000749417
558,2910.06,0.60809,0.29828,0.00688,0.00022,0.92277,0.89539,0.93121,0.75894,0.56646,0.27376,0.01396,2e-05,0.000747766,0.000747766,0.000747766
559,2914.91,0.59143,0.31053,0.00663,0.0002,0.91029,0.90262,0.9245,0.74492,0.56722,0.31127,0.01416,2e-05,0.000746116,0.000746116,0.000746116
560,2919.75,0.56641,0.29685,0.00627,0.00022,0.89519,0.91503,0.92446,0.75702,0.54264,0.30042,0.01361,2e-05,0.000744466,0.000744466,0.000744466
561,2924.55,0.54692,0.30031,0.00624,0.0002,0.92359,0.87249,0.92294,0.75146,0.56043,0.30687,0.0141,2e-05,0.000742815,0.000742815,0.000742815
562,2929.59,0.5636,0.27698,0.00667,0.00017,0.92435,0.89131,0.92747,0.75858,0.57988,0.293,0.01406,2e-05,0.000741165,0.000741165,0.000741165
563,2934.29,0.5781,0.30758,0.00721,0.00023,0.89348,0.9157,0.9321,0.76675,0.56786,0.3009,0.01402,2e-05,0.000739515,0.000739515,0.000739515
564,2938.87,0.5587,0.30685,0.00658,0.00018,0.9329,0.87673,0.928,0.75845,0.57369,0.30363,0.01443,2e-05,0.000737864,0.000737864,0.000737864
565,2943.54,0.54642,0.28679,0.00651,0.00015,0.91796,0.87475,0.92103,0.74022,0.57712,0.3131,0.01471,2e-05,0.000736214,0.000736214,0.000736214
566,2948.38,0.54342,0.29472,0.00624,0.0003,0.9044,0.88628,0.92532,0.74847,0.56158,0.32559,0.01452,2e-05,0.000734564,0.000734564,0.000734564
567,2953.66,0.53207,0.28726,0.00649,0.00016,0.92679,0.87485,0.9194,0.72218,0.54983,0.29897,0.0144,2e-05,0.000732913,0.000732913,0.000732913
568,2958.3,0.60734,0.30663,0.00671,0.00024,0.93517,0.89484,0.92604,0.72655,0.57089,0.33415,0.01515,2e-05,0.000731263,0.000731263,0.000731263
569,2963.29,0.64748,0.31808,0.00747,0.00026,0.911,0.91769,0.92183,0.7211,0.62448,0.35896,0.01675,2e-05,0.000729613,0.000729613,0.000729613
570,2968.08,0.59528,0.33407,0.00709,0.00026,0.88858,0.88758,0.92471,0.73096,0.62625,0.38326,0.01664,3e-05,0.000727962,0.000727962,0.000727962
571,2972.76,0.56806,0.30653,0.00677,0.00022,0.88924,0.89746,0.91894,0.73262,0.59843,0.37101,0.01568,2e-05,0.000726312,0.000726312,0.000726312
572,2977.62,0.58128,0.30569,0.00718,0.00026,0.89383,0.92007,0.92728,0.74446,0.58885,0.34386,0.01529,2e-05,0.000724662,0.000724662,0.000724662
573,2982.52,0.5272,0.27866,0.0065,0.00018,0.8915,0.91354,0.92941,0.75294,0.57622,0.3265,0.0159,2e-05,0.000723011,0.000723011,0.000723011
574,2987.4,0.56056,0.29871,0.00679,0.00016,0.91906,0.88375,0.92904,0.74905,0.58286,0.31827,0.015,2e-05,0.000721361,0.000721361,0.000721361
575,2992.27,0.62746,0.30659,0.00658,0.00019,0.91511,0.87879,0.92518,0.74929,0.59083,0.32388,0.01458,2e-05,0.000719711,0.000719711,0.000719711
576,2997.13,0.64999,0.30687,0.00676,0.00027,0.92164,0.9025,0.92629,0.72059,0.63537,0.32164,0.01405,3e-05,0.00071806,0.00071806,0.00071806
577,3001.63,0.65723,0.32536,0.00653,0.00024,0.91748,0.89892,0.92535,0.69917,0.65692,0.35733,0.01477,4e-05,0.00071641,0.00071641,0.00071641
578,3006.09,0.6376,0.3145,0.00718,0.00021,0.91998,0.91023,0.92908,0.72664,0.59918,0.3152,0.01545,2e-05,0.00071476,0.00071476,0.00071476
579,3011.18,0.62753,0.32388,0.00676,0.00026,0.9253,0.90724,0.92855,0.72351,0.6016,0.30033,0.01447,2e-05,0.000713109,0.000713109,0.000713109
580,3015.45,0.59805,0.30119,0.00673,0.00023,0.91184,0.89365,0.92741,0.73878,0.58946,0.30523,0.01465,2e-05,0.000711459,0.000711459,0.000711459
581,3020.74,0.58482,0.30102,0.0067,0.00025,0.89462,0.90173,0.9234,0.73201,0.57964,0.31382,0.01501,2e-05,0.000709809,0.000709809,0.000709809
582,3025.41,0.59929,0.30268,0.00624,0.00022,0.895,0.89726,0.91995,0.72991,0.58506,0.32186,0.01548,2e-05,0.000708158,0.000708158,0.000708158
583,3029.99,0.6054,0.29996,0.00641,0.00021,0.90439,0.90173,0.9233,0.72855,0.58629,0.30953,0.01501,2e-05,0.000706508,0.000706508,0.000706508
584,3034.85,0.57997,0.29952,0.00625,0.00027,0.88843,0.91382,0.92478,0.72705,0.59409,0.29676,0.01492,3e-05,0.000704858,0.000704858,0.000704858
585,3039.66,0.5602,0.30204,0.00668,0.00021,0.91442,0.88913,0.92702,0.73285,0.6199,0.30452,0.01564,2e-05,0.000703207,0.000703207,0.000703207
586,3044.26,0.56053,0.28902,0.00607,0.00018,0.90054,0.89548,0.92475,0.74592,0.58413,0.31737,0.01505,2e-05,0.000701557,0.000701557,0.000701557
587,3048.82,0.5903,0.30657,0.00651,0.00023,0.90424,0.90767,0.92464,0.72845,0.62041,0.32795,0.01516,3e-05,0.000699907,0.000699907,0.000699907
588,3053.98,0.5403,0.29079,0.00655,0.00018,0.9098,0.89322,0.92931,0.75412,0.59819,0.3215,0.01556,2e-05,0.000698256,0.000698256,0.000698256
589,3058.76,0.60549,0.30651,0.00645,0.00026,0.91914,0.882,0.93015,0.7401,0.64906,0.32991,0.01522,2e-05,0.000696606,0.000696606,0.000696606
590,3063.61,0.57822,0.29392,0.00676,0.00017,0.90235,0.89228,0.9244,0.74124,0.6105,0.34126,0.01517,2e-05,0.000694956,0.000694956,0.000694956
591,3068.52,0.59042,0.31439,0.00686,0.00019,0.905,0.90331,0.92309,0.74557,0.57662,0.27297,0.01537,1e-05,0.000693305,0.000693305,0.000693305
592,3073.11,0.55189,0.30123,0.00659,0.00025,0.89371,0.90173,0.92198,0.74056,0.58244,0.29213,0.01528,2e-05,0.000691655,0.000691655,0.000691655
593,3078.05,0.54147,0.28416,0.00653,0.00015,0.89503,0.90047,0.92167,0.75056,0.57973,0.31418,0.01519,2e-05,0.000690005,0.000690005,0.000690005
594,3083.24,0.54812,0.2924,0.00679,0.00016,0.91267,0.88299,0.92232,0.75446,0.57576,0.29408,0.01547,2e-05,0.000688354,0.000688354,0.000688354
595,3088.27,0.56757,0.30169,0.00666,0.00016,0.93534,0.8646,0.92725,0.74881,0.58262,0.30625,0.01551,2e-05,0.000686704,0.000686704,0.000686704
596,3093.04,0.54823,0.30229,0.00669,0.00018,0.9119,0.89438,0.92578,0.73007,0.56778,0.29506,0.01561,2e-05,0.000685054,0.000685054,0.000685054
597,3097.45,0.53473,0.29791,0.00636,0.00011,0.90103,0.9019,0.92791,0.73766,0.55896,0.29801,0.01495,2e-05,0.000683403,0.000683403,0.000683403
598,3102.51,0.57005,0.30979,0.00662,0.00018,0.92112,0.88969,0.92832,0.74525,0.58717,0.31903,0.01465,2e-05,0.000681753,0.000681753,0.000681753
599,3107.2,0.56641,0.29727,0.00678,0.0002,0.90085,0.89413,0.92655,0.7417,0.58031,0.31314,0.01459,3e-05,0.000680103,0.000680103,0.000680103
600,3112.22,0.55712,0.31023,0.00702,0.00016,0.91135,0.88581,0.92807,0.7419,0.58247,0.32055,0.01433,2e-05,0.000678452,0.000678452,0.000678452
601,3116.97,0.58895,0.31862,0.0086,0.00015,0.91858,0.87901,0.925,0.7458,0.58902,0.30171,0.01555,2e-05,0.000676802,0.000676802,0.000676802
602,3121.67,0.65363,0.33803,0.00912,0.00019,0.92345,0.85432,0.92458,0.7222,0.73088,0.38002,0.0169,3e-05,0.000675152,0.000675152,0.000675152
603,3126.51,0.62251,0.3185,0.00865,0.00018,0.88581,0.87183,0.91367,0.72303,0.60566,0.33231,0.01471,2e-05,0.000673501,0.000673501,0.000673501
604,3131.58,0.63049,0.34075,0.00905,0.00023,0.88885,0.87963,0.9113,0.69495,0.6488,0.32554,0.01554,3e-05,0.000671851,0.000671851,0.000671851
605,3136.72,0.58575,0.31195,0.00763,0.0002,0.93576,0.84084,0.91511,0.71513,0.59794,0.32632,0.01558,2e-05,0.000670201,0.000670201,0.000670201
606,3141.68,0.55747,0.29392,0.00726,0.00019,0.89088,0.91095,0.92634,0.753,0.55978,0.29908,0.01411,2e-05,0.00066855,0.00066855,0.00066855
607,3146.13,0.5509,0.29607,0.00661,0.00018,0.89692,0.89548,0.92071,0.7359,0.58294,0.29786,0.01503,2e-05,0.0006669,0.0006669,0.0006669
608,3151.32,0.56412,0.29559,0.00681,0.00017,0.90696,0.89548,0.91722,0.74025,0.56579,0.31962,0.01545,2e-05,0.00066525,0.00066525,0.00066525
609,3155.91,0.58734,0.30419,0.00678,0.00028,0.92022,0.88965,0.92739,0.74987,0.58242,0.31394,0.01649,2e-05,0.000663599,0.000663599,0.000663599
610,3160.59,0.55877,0.30011,0.00689,0.00022,0.92643,0.87584,0.92257,0.74855,0.58909,0.29242,0.01502,2e-05,0.000661949,0.000661949,0.000661949
611,3165.6,0.54586,0.29633,0.00709,0.0002,0.90505,0.89517,0.92649,0.76345,0.57574,0.33681,0.01509,2e-05,0.000660299,0.000660299,0.000660299
612,3170.51,0.61095,0.30818,0.00881,0.00019,0.90539,0.9039,0.9267,0.76187,0.57344,0.28654,0.01496,2e-05,0.000658648,0.000658648,0.000658648
613,3175.4,0.54438,0.28096,0.00695,0.00019,0.91556,0.89507,0.927,0.76061,0.57239,0.29218,0.01475,2e-05,0.000656998,0.000656998,0.000656998
614,3180.35,0.55645,0.28595,0.00661,0.00016,0.92483,0.90073,0.93215,0.77965,0.55045,0.27926,0.01448,2e-05,0.000655348,0.000655348,0.000655348
615,3185.1,0.54528,0.30127,0.00674,0.00022,0.92442,0.89581,0.92906,0.7751,0.54854,0.26623,0.01439,2e-05,0.000653697,0.000653697,0.000653697
616,3190.08,0.53327,0.28479,0.0063,0.00019,0.91245,0.90128,0.92673,0.76017,0.55645,0.2762,0.01424,2e-05,0.000652047,0.000652047,0.000652047
617,3194.83,0.55189,0.28727,0.0066,0.00018,0.91975,0.90559,0.92836,0.77624,0.56037,0.27936,0.01428,2e-05,0.000650397,0.000650397,0.000650397
618,3199.95,0.576,0.30091,0.00655,0.00021,0.90736,0.8944,0.92299,0.75169,0.59823,0.31564,0.0146,2e-05,0.000648746,0.000648746,0.000648746
619,3204.54,0.61392,0.31002,0.00698,0.0002,0.9011,0.89231,0.92099,0.75422,0.59106,0.30735,0.01471,2e-05,0.000647096,0.000647096,0.000647096
620,3209.07,0.62556,0.31365,0.00675,0.00026,0.89669,0.9083,0.9199,0.73721,0.62534,0.29987,0.01477,3e-05,0.000645446,0.000645446,0.000645446
621,3213.96,0.64329,0.30565,0.00629,0.00022,0.90927,0.89844,0.91746,0.71924,0.60794,0.30949,0.01446,2e-05,0.000643795,0.000643795,0.000643795
622,3219.06,0.62411,0.30021,0.00657,0.00024,0.90158,0.88555,0.91554,0.73241,0.57889,0.28778,0.01487,2e-05,0.000642145,0.000642145,0.000642145
623,3224.11,0.59543,0.30485,0.00674,0.00021,0.90188,0.90631,0.91908,0.72722,0.59754,0.28611,0.01503,2e-05,0.000640495,0.000640495,0.000640495
624,3228.82,0.59088,0.28355,0.00678,0.00021,0.89969,0.90579,0.92179,0.72911,0.59215,0.28227,0.01463,2e-05,0.000638844,0.000638844,0.000638844
625,3233.95,0.58835,0.29806,0.00681,0.00019,0.91272,0.89031,0.92471,0.74872,0.55611,0.27399,0.01471,2e-05,0.000637194,0.000637194,0.000637194
626,3238.62,0.57409,0.31024,0.00834,0.00016,0.92332,0.88454,0.91903,0.73472,0.57008,0.28381,0.01426,2e-05,0.000635544,0.000635544,0.000635544
627,3243.64,0.57646,0.29593,0.00756,0.00021,0.90166,0.90579,0.91461,0.7313,0.56,0.2685,0.01504,2e-05,0.000633893,0.000633893,0.000633893
628,3248.28,0.54586,0.2883,0.00715,0.00021,0.90612,0.89868,0.92224,0.75154,0.55247,0.26488,0.01403,2e-05,0.000632243,0.000632243,0.000632243
629,3253.03,0.54918,0.28264,0.00734,0.00019,0.90123,0.90839,0.91884,0.74677,0.5678,0.28214,0.01399,2e-05,0.000630593,0.000630593,0.000630593
630,3258.08,0.52221,0.25555,0.00674,0.00017,0.8975,0.91283,0.92094,0.7527,0.56539,0.26895,0.01395,2e-05,0.000628942,0.000628942,0.000628942
631,3262.71,0.55948,0.27986,0.00736,0.00024,0.90776,0.89339,0.92299,0.73856,0.5904,0.30191,0.01431,2e-05,0.000627292,0.000627292,0.000627292
632,3267.7,0.58791,0.30651,0.00697,0.00021,0.91957,0.87933,0.92227,0.74826,0.56478,0.29061,0.0145,2e-05,0.000625642,0.000625642,0.000625642
633,3272.31,0.54175,0.27357,0.00657,0.00016,0.89015,0.91755,0.92494,0.74867,0.56254,0.29026,0.01454,2e-05,0.000623991,0.000623991,0.000623991
634,3277.33,0.54853,0.28978,0.00614,0.00016,0.90718,0.89538,0.92582,0.74261,0.56964,0.28218,0.0142,2e-05,0.000622341,0.000622341,0.000622341
635,3282.36,0.55149,0.2768,0.00654,0.00022,0.92066,0.88508,0.92726,0.74208,0.57654,0.28239,0.01437,2e-05,0.000620691,0.000620691,0.000620691
636,3287.13,0.53142,0.28273,0.00629,0.00018,0.92483,0.88664,0.92489,0.74868,0.56095,0.29076,0.01421,2e-05,0.00061904,0.00061904,0.00061904
637,3291.92,0.54262,0.28691,0.00606,0.00019,0.89004,0.91664,0.92315,0.74453,0.57292,0.29731,0.01401,2e-05,0.00061739,0.00061739,0.00061739
638,3296.54,0.52424,0.27475,0.00622,0.00017,0.91277,0.90351,0.91945,0.74719,0.56757,0.27739,0.01404,2e-05,0.00061574,0.00061574,0.00061574
639,3301.73,0.5499,0.27917,0.00611,0.00018,0.90702,0.90226,0.92222,0.75943,0.55533,0.29158,0.01443,1e-05,0.000614089,0.000614089,0.000614089
